ts,traffic,traffic_scaled,hour,week_day
2023-01-06 03:00:00+00:00,8013704671,0.6622180041692984,3,4
2023-01-06 03:30:00+00:00,9047135547,0.8010376694083324,3,4
2023-01-06 04:00:00+00:00,8379939853,0.7114139848049656,4,4
2023-01-06 04:30:00+00:00,8825636408,0.7712839267625453,4,4
2023-01-06 05:00:00+00:00,7458057153,0.5875784668465718,5,4
2023-01-06 05:30:00+00:00,6525271542,0.46227837250450204,5,4
2023-01-06 06:00:00+00:00,7607119970,0.6076019157642403,6,4
2023-01-06 06:30:00+00:00,4076699956,0.1333643679239669,6,4
2023-01-06 07:00:00+00:00,4702330588,0.21740466216569346,7,4
2023-01-06 07:30:00+00:00,2610452605,-0.0635950718900225,7,4
2023-01-06 08:00:00+00:00,4458728,-0.41365544459763287,8,4
2023-01-06 08:30:00+00:00,1245577,-0.4140870637378592,8,4
2023-01-06 09:00:00+00:00,1528802,-0.4140490184262661,9,4
2023-01-06 09:30:00+00:00,1425612,-0.4140628798286963,9,4
2023-01-06 10:00:00+00:00,2585484,-0.41390707546238653,10,4
2023-01-06 10:30:00+00:00,0,-0.41425438076523374,10,4
2023-01-06 11:00:00+00:00,1349917,-0.41407304785715787,11,4
2023-01-06 11:30:00+00:00,1647622,-0.4140330574626383,11,4
2023-01-06 12:00:00+00:00,3033191,-0.41384693545950046,12,4
2023-01-06 12:30:00+00:00,1293704,-0.41408059888937815,12,4
2023-01-06 13:00:00+00:00,1961955,-0.4139908334466475,13,4
2023-01-06 13:30:00+00:00,2043823,-0.41397983620569245,13,4
2023-01-06 14:00:00+00:00,1763286,-0.41401752044111795,14,4
2023-01-06 14:30:00+00:00,1300129,-0.41407973582599394,14,4
2023-01-06 15:00:00+00:00,1388749,-0.4140678315960941,15,4
2023-01-06 15:30:00+00:00,1359804,-0.41407171974701323,15,4
2023-01-06 16:00:00+00:00,1725010,-0.41402266201529586,16,4
2023-01-06 16:30:00+00:00,1499432,-0.414052963666981,16,4
2023-01-06 17:00:00+00:00,5069346,-0.413573420934205,17,4
2023-01-06 17:30:00+00:00,1781499711,-0.17494742831410945,17,4
2023-01-06 18:00:00+00:00,11060022319,1.0714265985011764,18,4
2023-01-06 18:30:00+00:00,9775979721,0.898942528451948,18,4
2023-01-06 19:00:00+00:00,11166076763,1.0856727786329106,19,4
2023-01-06 19:30:00+00:00,13147370302,1.3518178224976933,19,4
2023-01-06 20:00:00+00:00,10602225633,1.0099312588766816,20,4
2023-01-06 20:30:00+00:00,10580252865,1.00697968043155,20,4
2023-01-06 21:00:00+00:00,12124161239,1.214371242475823,21,4
2023-01-06 21:30:00+00:00,9166672553,0.8170949476859328,21,4
2023-01-06 22:00:00+00:00,9154120102,0.8154087903567712,22,4
2023-01-06 22:30:00+00:00,9566028678,0.8707400292014359,22,4
2023-01-06 23:00:00+00:00,7459662390,0.5877940966174102,23,4
2023-01-06 23:30:00+00:00,9269013379,0.8308422814801345,23,4
2023-01-07 00:00:00+00:00,8607510925,0.7419833637221175,0,5
2023-01-07 00:30:00+00:00,10853066465,1.043626439788347,0,5
2023-01-07 01:00:00+00:00,10556794659,1.0038285646872318,1,5
2023-01-07 01:30:00+00:00,9837054483,0.9071466359663375,1,5
2023-01-07 02:00:00+00:00,7720467735,0.6228277999121924,2,5
2023-01-07 02:30:00+00:00,11707329031,1.158378617406038,2,5
2023-01-07 03:00:00+00:00,14517927237,1.53592327098609,3,5
2023-01-07 03:30:00+00:00,9348884837,0.8415713290818762,3,5
2023-01-07 04:00:00+00:00,4612935481,0.20539631297084357,4,5
2023-01-07 04:30:00+00:00,4882825623,0.24165036733853534,4,5
2023-01-07 05:00:00+00:00,6883045268,0.5103377347976815,5,5
2023-01-07 05:30:00+00:00,5286268429,0.29584440834570236,5,5
2023-01-07 06:00:00+00:00,8391376330,0.7129502345392478,6,5
2023-01-07 06:30:00+00:00,6168973984,0.4144173022813154,6,5
2023-01-07 07:00:00+00:00,5500874075,0.32467215544325145,7,5
2023-01-07 07:30:00+00:00,5966143591,0.38717131233610913,7,5
2023-01-07 08:00:00+00:00,5461560887,0.3193912569096574,8,5
2023-01-07 08:30:00+00:00,5232814472,0.28866399542329835,8,5
2023-01-07 09:00:00+00:00,3884724988,0.10757657561880041,9,5
2023-01-07 09:30:00+00:00,3640448210,0.07476313706654467,9,5
2023-01-07 10:00:00+00:00,1749257464,-0.1792784948992482,10,5
2023-01-07 10:30:00+00:00,2056307783,-0.13803275366486437,10,5
2023-01-07 11:00:00+00:00,0,-0.41425438076523374,11,5
2023-01-07 11:30:00+00:00,3124594309,0.0054690337915910695,11,5
2023-01-07 12:00:00+00:00,3066207333,-0.00237402630161202,12,5
2023-01-07 12:30:00+00:00,2959510741,-0.016706465487980774,12,5
2023-01-07 13:00:00+00:00,5936468079,0.38318503252068303,13,5
2023-01-07 13:30:00+00:00,5513242445,0.32633358536839385,13,5
2023-01-07 14:00:00+00:00,5021024567,0.26021448380535167,14,5
2023-01-07 14:30:00+00:00,4984708471,0.2553361814373966,14,5
2023-01-07 15:00:00+00:00,6036366122,0.39660422988487576,15,5
2023-01-07 15:30:00+00:00,3344337240,0.03498686689343865,15,5
2023-01-07 16:00:00+00:00,3611996212,0.07094121057927986,16,5
2023-01-07 16:30:00+00:00,3791357365,0.09503460259473882,16,5
2023-01-07 17:00:00+00:00,3059340449,-0.00329644749131458,17,5
2023-01-07 17:30:00+00:00,3852925497,0.1033049839740084,17,5
2023-01-07 18:00:00+00:00,2554716650,-0.0710820231652018,18,5
2023-01-07 18:30:00+00:00,5118656647,0.273329296781184,18,5
2023-01-07 19:00:00+00:00,2919554152,-0.0220737913903604,19,5
2023-01-07 19:30:00+00:00,2509017310,-0.07722076667265318,19,5
2023-01-07 20:00:00+00:00,1422039787,-0.22323329578274176,20,5
2023-01-07 20:30:00+00:00,2194228277,-0.11950604108899375,20,5
2023-01-07 21:00:00+00:00,3055750629,-0.003778664175798844,21,5
2023-01-07 21:30:00+00:00,2620948708,-0.06218514159026782,21,5
2023-01-07 22:00:00+00:00,1372021346,-0.2299522195120908,22,5
2023-01-07 22:30:00+00:00,300686604,-0.3738634705664737,22,5
2023-01-07 23:00:00+00:00,161297176,-0.3925875034768475,23,5
2023-01-07 23:30:00+00:00,73671604,-0.4043581529260893,23,5
2023-01-08 00:00:00+00:00,160382394,-0.3927103851653628,0,6
2023-01-08 00:30:00+00:00,55251064,-0.4068325643799253,0,6
2023-01-08 01:00:00+00:00,19539803,-0.41162961990866276,1,6
2023-01-08 01:30:00+00:00,55480024,-0.4068018084277942,1,6
2023-01-08 02:00:00+00:00,91716352,-0.4019342212100383,2,6
2023-01-08 02:30:00+00:00,20488337,-0.4115022043500552,2,6
2023-01-08 03:00:00+00:00,143948435,-0.3949179413163481,3,6
2023-01-08 03:30:00+00:00,154909942,-0.3934454937946086,3,6
2023-01-08 04:00:00+00:00,135367489,-0.39607061062284776,4,6
2023-01-08 04:30:00+00:00,645243090,-0.327579565998426,4,6
2023-01-08 05:00:00+00:00,5528806053,0.3284242281996146,5,6
2023-01-08 05:30:00+00:00,7909194036,0.6481792022508053,5,6
2023-01-08 06:00:00+00:00,6930425659,0.5167022920895759,6,6
2023-01-08 06:30:00+00:00,3769504774,0.09209916739759505,6,6
2023-01-08 07:00:00+00:00,4662229990,0.2120179916882332,7,6
2023-01-08 07:30:00+00:00,5719495434,0.3540393289768615,7,6
2023-01-08 08:00:00+00:00,5674599792,0.3480085453629108,8,6
2023-01-08 08:30:00+00:00,5611978207,0.33959665476788115,8,6
2023-01-08 09:00:00+00:00,5237077870,0.28923669312073075,9,6
2023-01-08 09:30:00+00:00,5946398835,0.38451902036206287,9,6
2023-01-08 10:00:00+00:00,5827952572,0.3686082604260741,10,6
2023-01-08 10:30:00+00:00,5783203353,0.3625971456572444,10,6
2023-01-08 11:00:00+00:00,2422913373,-0.08878701651837859,11,6
2023-01-08 11:30:00+00:00,4046065956,0.12924933543975015,11,6
2023-01-08 12:00:00+00:00,5997984861,0.3914485161093257,12,6
2023-01-08 12:30:00+00:00,4042051888,0.12871012997478132,12,6
2023-01-08 13:00:00+00:00,5364875302,0.30640358559574155,13,6
2023-01-08 13:30:00+00:00,4409964193,0.17813139675084905,13,6
2023-01-08 14:00:00+00:00,3487929117,0.05427541028720555,14,6
2023-01-08 14:30:00+00:00,2699697463,-0.0516069054827851,14,6
2023-01-08 15:00:00+00:00,6868810330,0.5084255707877314,15,6
2023-01-08 15:30:00+00:00,6722878275,0.488822673783961,15,6
2023-01-08 16:00:00+00:00,4492050052,0.18915790247259073,16,6
2023-01-08 16:30:00+00:00,8403528226,0.7145825857432964,16,6
2023-01-08 17:00:00+00:00,6877940758,0.5096520514241094,17,6
2023-01-08 17:30:00+00:00,4291753946,0.16225234059193133,17,6
2023-01-08 18:00:00+00:00,10144919935,0.9485018731455525,18,6
2023-01-08 18:30:00+00:00,8843280133,0.7736539894875433,18,6
2023-01-08 19:00:00+00:00,8185638076,0.6853136347332794,19,6
2023-01-08 19:30:00+00:00,6784208722,0.497061127191173,19,6
2023-01-08 20:00:00+00:00,7810377173,0.6349052386406533,20,6
2023-01-08 20:30:00+00:00,6923308239,0.5157462166667185,20,6
2023-01-08 21:00:00+00:00,6803634186,0.4996705290120577,21,6
2023-01-08 21:30:00+00:00,9126826126,0.811742419727293,21,6
2023-01-08 22:00:00+00:00,6537840588,0.46396675902228013,22,6
2023-01-08 22:30:00+00:00,3200544560,0.015671349847261738,22,6
2023-01-08 23:00:00+00:00,1884178362,-0.16115471484866078,23,6
2023-01-08 23:30:00+00:00,2610573592,-0.06357881983560036,23,6
2023-01-09 00:00:00+00:00,2740688415,-0.0461006347039456,0,0
2023-01-09 00:30:00+00:00,2392250358,-0.09290594655653962,0,0
2023-01-09 01:00:00+00:00,3756142842,0.09030427335072244,1,0
2023-01-09 01:30:00+00:00,7559568012,0.6012143120605741,1,0
2023-01-09 02:00:00+00:00,8903280613,0.7817137898488606,2,0
2023-01-09 02:30:00+00:00,12447430564,1.257795665454403,2,0
2023-01-09 03:00:00+00:00,13245369634,1.3649819680422368,3,0
2023-01-09 03:30:00+00:00,9400646463,0.8485244129894911,3,0
2023-01-09 04:00:00+00:00,8920952349,0.7840876152615558,4,0
2023-01-09 04:30:00+00:00,5777634459,0.3618490820771974,4,0
2023-01-09 05:00:00+00:00,7948020275,0.6533946894455877,5,0
2023-01-09 05:30:00+00:00,7585349542,0.6046775174350864,5,0
