ts,traffic,traffic_scaled,hour,week_day
2022-07-24 21:30:00+00:00,8626385722,1.0648500959677747,21,6
2022-07-24 22:00:00+00:00,9323147033,1.1656396501024913,22,6
2022-07-24 22:30:00+00:00,10823555996,1.3826803324897812,22,6
2022-07-24 23:00:00+00:00,7798736311,0.9451270088824315,23,6
2022-07-24 23:30:00+00:00,9986221258,1.2615562207284583,23,6
2022-07-25 00:00:00+00:00,8267372657,1.0129172946215643,0,0
2022-07-25 00:30:00+00:00,4867614596,0.5211275041661942,0,0
2022-07-25 01:00:00+00:00,6996825897,0.8291271796625136,1,0
2022-07-25 01:30:00+00:00,7933693053,0.9646490885945382,1,0
2022-07-25 02:00:00+00:00,8874898464,1.1007985449811497,2,0
2022-07-25 02:30:00+00:00,6907544215,0.8162121960388354,2,0
2022-07-25 03:00:00+00:00,3629352795,0.3420075489469222,3,0
2022-07-25 03:30:00+00:00,6442368989,0.7489225763615223,3,0
2022-07-25 04:00:00+00:00,7100562380,0.8441331131206554,4,0
2022-07-25 04:30:00+00:00,9607750651,1.2068088013031775,4,0
2022-07-25 05:00:00+00:00,10246464777,1.2992015776568078,5,0
2022-07-25 05:30:00+00:00,8618415434,1.0636971591425477,5,0
2022-07-25 06:00:00+00:00,10117924461,1.2806076618732496,6,0
2022-07-25 06:30:00+00:00,2240249527,0.14106771945515834,6,0
2022-07-25 07:00:00+00:00,6045068,-0.1821196730038439,7,0
2022-07-25 07:30:00+00:00,5272608,-0.1822314127025869,7,0
2022-07-25 08:00:00+00:00,5329121,-0.18222323785133884,8,0
2022-07-25 08:30:00+00:00,5034687,-0.18226582901005217,8,0
2022-07-25 09:00:00+00:00,5149193,-0.18224926521911897,9,0
2022-07-25 09:30:00+00:00,5054819,-0.1822629168286899,9,0
2022-07-25 10:00:00+00:00,5199477,-0.18224199141981337,10,0
2022-07-25 10:30:00+00:00,5174335,-0.18224562831946617,10,0
2022-07-25 11:00:00+00:00,4930265,-0.18228093410652596,11,0
2022-07-25 11:30:00+00:00,4941761,-0.18227927116012516,11,0
2022-07-25 12:00:00+00:00,5186830,-0.18224382086337032,12,0
2022-07-25 12:30:00+00:00,5046187,-0.182264165485034,12,0
2022-07-25 13:00:00+00:00,4926680,-0.1822814526923686,13,0
2022-07-25 13:30:00+00:00,5007292,-0.18226979181595418,13,0
2022-07-25 14:00:00+00:00,5238115,-0.182236402265061,14,0
2022-07-25 14:30:00+00:00,4786762,-0.1823016924396289,14,0
2022-07-25 15:00:00+00:00,4927667,-0.1822813099185257,15,0
2022-07-25 15:30:00+00:00,5136813,-0.1822510560399646,15,0
2022-07-25 16:00:00+00:00,5035936,-0.18226564833676975,16,0
2022-07-25 16:30:00+00:00,1721844594,0.06607819114263169,16,0
2022-07-25 17:00:00+00:00,11409730510,1.4674730254514519,17,0
2022-07-25 17:30:00+00:00,8038526433,0.9798136929745815,17,0
2022-07-25 18:00:00+00:00,7252043480,0.8660455130886215,18,0
2022-07-25 18:30:00+00:00,4887114666,0.5239482741054364,18,0
2022-07-25 19:00:00+00:00,12026743596,1.5567266519824257,19,0
2022-07-25 19:30:00+00:00,11979537482,1.54989808227372,19,0
2022-07-25 20:00:00+00:00,11765374728,1.5189185084266252,20,0
2022-07-25 20:30:00+00:00,12905970058,1.6839105838245088,20,0
2022-07-25 21:00:00+00:00,10901151518,1.3939048622415924,21,0
2022-07-25 21:30:00+00:00,7476889469,0.898570463344204,21,0
2022-07-25 22:00:00+00:00,6154595581,0.7072949012506292,22,0
2022-07-25 22:30:00+00:00,12101106072,1.5674835075685039,22,0
2022-07-25 23:00:00+00:00,9702682374,1.220541087931834,23,0
2022-07-25 23:30:00+00:00,9201882123,1.1480981534405355,23,0
2022-07-26 00:00:00+00:00,8992059315,1.1177463716585325,0,1
2022-07-26 00:30:00+00:00,6738343721,0.7917366086599119,0,1
2022-07-26 01:00:00+00:00,7552985563,0.9095780943141926,1,1
2022-07-26 01:30:00+00:00,8504027265,1.0471504129759877,1,1
2022-07-26 02:00:00+00:00,5226131338,0.5729885102317438,2,1
2022-07-26 02:30:00+00:00,5861051070,0.6648324109899101,2,1
2022-07-26 03:00:00+00:00,6539957501,0.7630391790744856,3,1
2022-07-26 03:30:00+00:00,6110370933,0.7008976135664329,3,1
2022-07-26 04:00:00+00:00,7335148400,0.8780670012237475,4,1
